"xcoord","ycoord","lon","lat"
995635,221618,-73.9588943241,40.7749591587
995772,221867,-73.9583992571,40.7756424207
1032858,239163,-73.8243734634,40.8229889864
1009365,249625,-73.9092172271,40.8518021667
994571,189591,-73.9627850342,40.687054213
1031299,217459,-73.8301583493,40.7634259253
1011432,253870,-73.9017284685,40.8634472912
987063,188293,-73.9898575611,40.6834970703
1001449,215700,-73.9379179581,40.7587063855
935260,158330,-74.1764185456,40.6011201172
1002505,231502,-73.9340632542,40.8020765626
1019746,244681,-73.8717194158,40.8381967207
1008209,185998,-73.913622587,40.6771658399
1010747,249575,-73.9042219362,40.8516608923
987099,181572,-73.9897306019,40.6650494255
1042592,197006,-73.7895693839,40.7072203376
1016781,214676,-73.8825801024,40.7558526511
1001211,247589,-73.9386964938,40.8462333785
995805,197429,-73.9583220902,40.7085661699
1005726,173451,-73.9226142994,40.6427334744
1020781,182918,-73.8683145384,40.6686689865
998170,197547,-73.9497914925,40.7088866473
1015711,170927,-73.8866465799,40.6357757996
939028,169509,-74.1629244576,40.6318241311
994966,184906,-73.9613682124,40.6741944833
987830,205791,-73.9870827937,40.7315246659
1029215,225197,-73.8376295624,40.784675516
984933,199202,-73.9975362966,40.7134401523
997992,186180,-73.9504567153,40.6776871455
1045755,191431,-73.7782118891,40.6918968926
1010110,179048,-73.9067957331,40.6580842994
980046,171358,-74.0151472136,40.6370136773
1000436,189391,-73.9416377846,40.6864964766
988467,188079,-73.9847954896,40.6829091315
1001596,158206,-73.9375353315,40.600898194
946916,169628,-74.1345065168,40.6321875175
1038340,227395,-73.8046612182,40.7906572872
1003079,196882,-73.9320869242,40.7070522954
1004412,214502,-73.9272262188,40.755411922
1015750,246829,-73.8861506327,40.8441075068
1042967,199321,-73.7881966326,40.7135719639
1008307,191151,-73.9132508781,40.6913093761
1017813,211881,-73.8788690773,40.7481772338
1039083,191943,-73.802266984,40.6933460628
1030466,188468,-73.833364462,40.6838571972
998466,177072,-73.9487670344,40.6526869627
994569,199811,-73.9627765864,40.7151057205
1049889,179964,-73.7634163615,40.660392984
1043164,195730,-73.7875174397,40.7037142385
959571,174886,-74.0889324962,40.6466638923
1001614,186927,-73.9373965951,40.6797311271
1000825,236688,-73.9401185783,40.8163140034
1028067,192603,-73.8419873381,40.6952190034
996960,219954,-73.9541135441,40.7703901085
1031314,243447,-73.8299220534,40.8347556807
993029,218783,-73.96830702,40.7671807959
1023412,212748,-73.858656927,40.7505339037
1023406,212746,-73.8586785938,40.7505284407
1010138,179631,-73.9066925777,40.6596844234
1008219,186183,-73.9135858769,40.6776735958
1003664,208552,-73.929943264,40.7390823462
1021689,189223,-73.8650063966,40.6859709734
1029512,254578,-73.8363588873,40.8653163476
1003521,209095,-73.9304577334,40.7405730586
940399,152226,-74.1578728505,40.5843928077
1009417,198188,-73.9092219436,40.7106211971
999358,198263,-73.9455048506,40.7108499484
989612,222790,-73.9806394998,40.7781816958
1020427,250396,-73.8692274895,40.8538799345
1027925,245616,-73.8421549306,40.8407263569
1012333,209177,-73.8986580037,40.7407745364
1005526,235713,-73.9231381134,40.8136278308
1025747,256056,-73.8499617609,40.8693915037
1028196,183702,-73.8415801905,40.6707871867
1020686,215222,-73.8684821557,40.7573360506
1053671,203177,-73.7495456976,40.7240782002
998914,178062,-73.9471503374,40.6554035654
1030817,215827,-73.8319096162,40.7589490646
1032058,216298,-73.8274267076,40.7602352131
1030407,214578,-73.8333981421,40.7555230345
1030251,215183,-73.8339570773,40.7571844153
1028697,245672,-73.8393644936,40.8408762084
991187,193585,-73.974982785,40.6980201188
990256,214913,-73.9783212566,40.7565609599
1020925,186323,-73.8677769266,40.6780143408
1027032,227436,-73.8454981868,40.7908317986
1054542,161293,-73.7468400621,40.609109556
1004413,169871,-73.9273562031,40.6329102281
995416,150618,-73.9598026604,40.5800805959
1000749,186985,-73.9405150852,40.6798919784
1005599,235599,-73.9228747556,40.8133147567
1012746,213435,-73.8971495873,40.7524603485
1030857,217155,-73.8317560239,40.7625938663
1008978,217531,-73.9107343278,40.7637141562
1054853,159215,-73.7457417102,40.6034034221
1031137,216511,-73.8307497619,40.7608247746
1001178,158149,-73.9390407333,40.6007425489
999612,161427,-73.9446725843,40.6097428411
997543,235781,-73.9519774354,40.8138300908
986880,184128,-73.9905190039,40.6720651432
1003733,189346,-73.9297498542,40.6863663186
1030688,213411,-73.8323919459,40.7523184502
1030695,216093,-73.8323481543,40.7596798069
919152,122940,-74.234084474,40.5038779949
999867,194962,-73.9436765239,40.7017886002
1023845,183501,-73.8572661503,40.6702560162
1001494,248376,-73.9376716006,40.848392913
1061155,208437,-73.7224852743,40.7384536407
997257,223501,-73.9530344301,40.7801252588
995963,161139,-73.9578152335,40.608957915
978477,173291,-74.0208020496,40.6423184649
989777,210654,-73.9800537145,40.7448713935
1016728,178959,-73.88294368,40.6578182133
996154,197863,-73.9570625095,40.7097569343
1054801,161443,-73.7459056997,40.6095192152
981368,175575,-74.0103857857,40.6485889648
997548,156643,-73.9521156549,40.5966150744
1038443,209730,-73.8044316758,40.742170927
1006541,187401,-73.9196314461,40.6810211129
1006555,208537,-73.9195109496,40.7390343563
1020943,254733,-73.8673385145,40.8657815527
998472,169543,-73.9487612825,40.6320214686
944697,166020,-74.1424799483,40.622274699
1033294,209862,-73.8230120507,40.7425632869
990275,203371,-73.9782630139,40.7248810289
985924,184075,-73.9939653411,40.6719199024
995778,198024,-73.9584184582,40.7101993389
1020090,254754,-73.8704223714,40.8658426957
1013075,178931,-73.8961098293,40.6577540047
1013787,178002,-73.8935477324,40.6552017587
1030920,215621,-73.8315392536,40.7583831052
986800,184008,-73.9908074446,40.6717357935
990333,210631,-73.9780471975,40.7448078992
1047510,223491,-73.7715818959,40.779881001
1051156,216984,-73.7584818276,40.7619942037
1047680,199156,-73.7711975758,40.7130865462
989528,166855,-73.9809866346,40.6246533193
989367,166651,-73.9815667725,40.6240934765
1003881,195294,-73.929198874,40.7026918676
997067,224204,-73.9537191393,40.7820550849
939460,153570,-74.1612623488,40.5880771191
1027946,189681,-73.8424426398,40.6871993985
1027736,184780,-73.8432314745,40.6737483217
1029059,191109,-73.8384199383,40.6911133588
1001600,168779,-73.9374937586,40.6299188762
1015886,246320,-73.8856614944,40.8427099658
1018787,240929,-73.8752045017,40.827902374
1008099,191307,-73.9140003697,40.6917381228
988399,156296,-73.9850602097,40.5956716345
1026723,187104,-73.8468687208,40.6801320853
961193,165941,-74.0830569466,40.6221161495
1012043,212157,-73.8996922,40.7489548012
999309,244151,-73.9455787635,40.8368005224
1027715,185350,-73.8433035043,40.6753129441
1033799,186524,-73.8213613863,40.6785033396
997496,235262,-73.9521482528,40.8124056513
993339,151245,-73.967278968,40.5818039597
1029944,185958,-73.8352635904,40.6769705391
1051938,213346,-73.7556955939,40.7520029081
1031390,215833,-73.8298412522,40.7589624965
1038523,216047,-73.8040919945,40.759508962
1034456,161073,-73.819182123,40.6086422713
1036636,153395,-73.8113903745,40.5875551425
998674,177093,-73.9480173796,40.6527442667
1050540,185217,-73.76101831,40.6748063956
1048407,198964,-73.7685770093,40.7125543118
995474,200200,-73.9595113594,40.7161723304
1014522,244201,-73.8906008085,40.8368987134
983021,184724,-74.0044305818,40.6737013348
931199,136780,-74.1908735244,40.5419463398
1054783,205577,-73.7455087356,40.7306567912
998279,200484,-73.9493922167,40.716947839
1005762,196016,-73.9224125601,40.7046692143
1001123,213340,-73.9391006198,40.7522294158
1022526,243014,-73.8616821781,40.8336096819
985226,201245,-73.9964790969,40.7190476705
1030655,194977,-73.8326381699,40.7017218761
1022430,243724,-73.8620250511,40.8355588401
1027084,245149,-73.8451973505,40.8394486993
1009451,182878,-73.9091565748,40.6685986961
1030346,150889,-73.8340538136,40.5807116241
1022212,212719,-73.8629881108,40.7504595392
987153,181657,-73.9895359189,40.6652827141
981647,174428,-74.0093799183,40.6454407842
1012235,252362,-73.8988316685,40.8593057794
1006367,196383,-73.9202292994,40.705675051
1005897,209427,-73.9218825202,40.7414788191
1012473,242681,-73.8980120247,40.832733541
1052720,192294,-73.7530873311,40.6942144748
1035217,191711,-73.8162098608,40.6927323863
1009964,195783,-73.9072580855,40.7040184712
1037273,204096,-73.8086982871,40.7267141138
989705,222745,-73.9803037425,40.7780581258
1040913,197925,-73.7956175224,40.7097536796
999377,176468,-73.9454852419,40.6510276051
995177,180938,-73.9606139774,40.6633029517
1031451,215670,-73.8296222087,40.7585147786
998704,195811,-73.9478691172,40.7041208816
987510,199485,-73.9882404588,40.7142163455
1005598,209208,-73.9229622153,40.7408784457
1021971,260705,-73.8635882206,40.8821685031
1026451,183696,-73.847870721,40.6707792081
1012292,250395,-73.8986338371,40.8539067753
1005407,219472,-73.9236191734,40.7690509637
990159,223726,-73.9786636313,40.7807504196
1010106,241483,-73.9065701391,40.8294526236
1013449,182466,-73.8947465626,40.6674555657
996168,180451,-73.9570428109,40.6619649661
1000909,229048,-73.9398340649,40.7953441561
999755,161451,-73.9441575039,40.6098084671
987826,192896,-73.987104076,40.6961309705
1024766,244690,-73.8535773903,40.8381998186
977630,168886,-74.0238497521,40.6302270858
1012504,251028,-73.8978648327,40.8556434945
1021551,237644,-73.8652353805,40.8188747504
1057173,202600,-73.7369176484,40.7224663062
1005692,242273,-73.9225174582,40.8316327651
983234,185303,-74.0036627977,40.6752905865
1007953,221500,-73.914420478,40.7746108315
1009324,247086,-73.909374924,40.8448334812
987592,212469,-73.9879382175,40.749854208
1024195,243786,-73.8556463331,40.8357212051
992568,215046,-73.9699758954,40.7569241382
1051021,195626,-73.7591811053,40.7033729846
1026416,184276,-73.8479932631,40.6723713426
1005784,242486,-73.9221843246,40.8322171648
1022711,243374,-73.8610115813,40.8345969731
1003079,219181,-73.9320245114,40.7682575095
1015494,242837,-73.8870944804,40.8331515451
994889,201017,-73.9616203542,40.718415522
990645,221598,-73.9769107954,40.7749092825
1020964,244740,-73.8673173147,40.8383536787
1006669,209310,-73.9190969971,40.74115576
1010859,241026,-73.9038510115,40.8281960535
991053,175946,-73.9754838386,40.6496051353
1005678,182342,-73.9227590106,40.6671374319
1054966,193682,-73.7449734048,40.6980065345
1001805,195876,-73.9366846516,40.7042936825
1016884,183282,-73.8823605053,40.6696833067
1012285,182961,-73.8989403632,40.6688179919
1001432,176596,-73.9380790989,40.6513751885
1012797,176485,-73.897122141,40.6510411743
1023354,262847,-73.8585743313,40.8880415951
1010737,240561,-73.9042936819,40.8269201287
1003897,188279,-73.9291616284,40.6834372857
1004811,195428,-73.9258443303,40.703057554
999801,201452,-73.9438995657,40.7196022214
1023128,245985,-73.8594895154,40.8417615751
1051603,155173,-73.7574859753,40.5923342882
1010662,245143,-73.9045466404,40.8394966163
1024395,245977,-73.8549104578,40.8417339484
1022117,243713,-73.8631562312,40.8355299959
1022088,244572,-73.8632561854,40.8378878236
992278,174739,-73.9710707086,40.646291156
1050019,186198,-73.7628869818,40.6775028956
982301,169571,-74.0070218244,40.6321095251
1013073,239001,-73.8958596479,40.8226310608
1015617,258901,-73.8865748334,40.8772419581
1006034,242407,-73.9212811768,40.8319997195
1004672,196283,-73.926343057,40.705404649
949572,143120,-74.1248014587,40.5594392739
1039727,196169,-73.799909857,40.7049414028
997064,239062,-73.9537016156,40.8228362197
1034409,212753,-73.8189667352,40.7504920857
1008433,243799,-73.9126071198,40.8358141133
1010806,237189,-73.9040577071,40.8176647413
949210,142743,-74.1261022931,40.5584030594
1036176,153315,-73.81304716,40.5873382656
996208,235831,-73.9568001939,40.8139692347
987817,218348,-73.9871230394,40.765990473
983458,206549,-74.0028577505,40.7336058788
1034579,209301,-73.8183790068,40.7410162654
999600,195153,-73.9446390369,40.7023133175
1015632,186077,-73.8868607138,40.6773594739
989784,190140,-73.9800453169,40.6885653795
1014631,253884,-73.8901630192,40.8634752871
1000374,176520,-73.941892125,40.6511685746
1028759,239777,-73.8391795346,40.824695845
1036838,215028,-73.8101822517,40.7567222568
1021248,188967,-73.8665979112,40.6852701672
1011295,254134,-73.9022227011,40.8641723117
1008823,243401,-73.9111991911,40.8347206423
1038488,213153,-73.8042416779,40.7515659032
1032595,213663,-73.8255072423,40.7529999042
1038636,185108,-73.8039340711,40.6745883524
988112,182728,-73.9860785181,40.6682220044
998173,193694,-73.9497886379,40.6983110646
1000187,216897,-73.9424704733,40.7619942077
1011534,237817,-73.9014250164,40.819386205
1052037,190906,-73.7555642816,40.6904100081
1010764,240922,-73.9041946954,40.8279108891
1005049,192440,-73.9249951831,40.6948556379
1055971,200188,-73.7412797467,40.7158558022
991293,227403,-73.9745651001,40.7908419717
1016153,250939,-73.8846745286,40.8553867846
946470,170274,-74.1361169746,40.6339587575
928940,134379,-74.1989815868,40.5353422639
1008776,245639,-73.9113608537,40.8408634305
1015631,243777,-73.8865950104,40.835731086
1027274,201690,-73.8447889817,40.7201645216
1019801,239810,-73.8715464631,40.8248270178
1005100,185677,-73.9248321963,40.6762926364
1021949,245001,-73.8637561092,40.839065897
1011448,252069,-73.9016779319,40.8585040425
995635,149905,-73.9590154665,40.5781232732
1037623,209117,-73.8073956951,40.7404933855
1007647,242697,-73.9154514201,40.8327915599
1059275,178278,-73.7296052195,40.6556907521
992305,159448,-73.9709916601,40.6043205462
1015653,255036,-73.88646277,40.8666335988
1021336,243593,-73.8659792681,40.8352039452
989081,205097,-73.9825694861,40.729619211
1014885,244014,-73.8892898278,40.8363842012
1022168,250720,-73.8629323053,40.8547619114
1027315,216675,-73.8445451366,40.7612943546
1010820,250782,-73.9039532813,40.8549735269
999367,228361,-73.9454047239,40.7934612998
1007831,181510,-73.9150010588,40.6648483052
999469,228053,-73.9450370474,40.7926157481
999813,226310,-73.9437987409,40.7878310835
1013612,252815,-73.893851708,40.8605446549
1040690,157587,-73.7967594574,40.5990364236
1010829,249752,-73.9039248313,40.852146458
1025733,185160,-73.8504500052,40.6748009472
1015498,241566,-73.8870859461,40.8296630038
1014510,239978,-73.8906632238,40.8253078406
1022868,242928,-73.8604467913,40.8333721481
997507,191950,-73.9521939062,40.6935252131
1015739,236202,-73.8862402698,40.8149394982
1007657,180551,-73.9156315798,40.6622165255
1039451,154608,-73.8012454231,40.5908674931
1037795,214007,-73.8067360773,40.7539141346
998837,211837,-73.9473546918,40.7481081276
986257,199712,-73.9927602393,40.7148397793
1021320,259141,-73.8659511063,40.8778785723
990819,187934,-73.9763154301,40.6825097065
966714,163561,-74.063162782,40.6155961941
995925,176894,-73.9579248371,40.6522021061
998266,228470,-73.9493807738,40.7937622902
1008199,243676,-73.913453191,40.8354771517
1021499,255490,-73.865324123,40.8678569564
998996,228735,-73.9467437746,40.7944884554
1006193,241857,-73.9207084126,40.8304897344
1041006,216436,-73.7951259142,40.7605610738
1010760,250227,-73.9041723673,40.8534503985
1048475,160530,-73.7686977972,40.6070613346
1003174,194985,-73.9317496061,40.7018452756
1011198,251999,-73.9025819745,40.8583126802
1039516,197101,-73.8006632235,40.7075008367
1034605,192486,-73.8184109707,40.6948630806
1004076,244229,-73.9283512315,40.8370051944
1012468,180672,-73.8982902721,40.6625346181
1032996,217075,-73.8240351691,40.7623627524
1006121,241669,-73.9209691992,40.8299739071
1009362,250489,-73.9092248348,40.8541735971
988811,205243,-73.983543562,40.7300200887
1021337,213578,-73.8661414053,40.7528209873
1005686,254817,-73.9224990354,40.8660623411
1016920,188994,-73.8822030427,40.6853613089
994058,176414,-73.9646539565,40.6508868753
1002615,183389,-73.9337972752,40.6700180961
1000924,180374,-73.9399004995,40.6617459391
997059,239958,-73.9537179707,40.8252954924
1010902,237056,-73.9037114039,40.8172994047
997787,228660,-73.9511103141,40.7942845355
1023260,263790,-73.8589088031,40.8906302454
1002660,183975,-73.9336334574,40.671626441
1003698,196745,-73.9298546906,40.706674924
1001491,228127,-73.9377344686,40.7928151445
992534,218759,-73.970094044,40.7671153998
1032195,217146,-73.8269261299,40.7625620089
992013,174595,-73.9720258148,40.6458961433
1003446,196165,-73.9307652607,40.7050835115
999974,226944,-73.9432158521,40.7895709582
1002316,155849,-73.9349488441,40.5944272684
1023042,242921,-73.859818052,40.8333521726
1003079,176092,-73.9321450103,40.6499884697
1010823,250320,-73.9039442681,40.8537054663
962566,171789,-74.078129857,40.6381711353
988041,191045,-73.9863297755,40.6910503144
1023300,245057,-73.858873288,40.8392137298
999203,192208,-73.946077386,40.6942306602
999796,226622,-73.9438594094,40.7886874697
1012147,250584,-73.8991571958,40.8544259831
1051800,157068,-73.7567577056,40.5975341625
